row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
5,42,1,8,1.5091639425765815,ReLU,SGD,60,1.0498221244986778,0.35,35,65
5,43,1,8,2.912525884821224,ReLU,SGD,68,0.843970070294529,0.43,43,57
5,44,1,8,2.4296869339023472,ReLU,SGD,83,0.8915981192837836,0.41,41,59
5,45,1,8,1.4065235129052356,ReLU,SGD,35,1.0216512475319814,0.36,36,64
5,46,1,8,1.7753139643277072,ReLU,SGD,111,0.7985076962177716,0.45,45,55
5,47,1,8,0.6342311708253838,ReLU,SGD,-73,1.7719568419318752,0.17,17,83
5,48,1,8,1.3676688112209714,ReLU,SGD,94,0.8209805520698302,0.44,44,56
5,49,1,8,2.533851427912902,ReLU,SGD,120,0.6733445532637656,0.51,51,49
6,0,1,8,1.7081253893073134,ReLU,SGD,101,0.7985076962177716,0.45,45,55
6,1,1,8,0.8446569587487165,ReLU,SGD,-23,1.3093333199837622,0.27,27,73
6,2,1,8,0.7990758182189309,ReLU,SGD,-13,1.2729656758128873,0.28,28,72
